0.0,0.0,0.0
23.1,23.8,1.1081080436706543
13.9,23.8,1.1081080436706543
20.0,23.8,1.109009027481079
17.1,23.8,1.109009027481079
13.2,23.8,1.0945944786071777
22.0,23.6,1.1009008884429932
15.8,23.6,1.1027026176452637
27.5,23.6,1.1045044660568237
33.3,23.6,1.1027026176452637
17.9,23.6,1.1045044660568237
17.9,23.6,1.1027026176452637
28.9,23.7,1.1027026176452637
22.0,23.6,1.1045044660568237
20.0,23.7,1.1027026176452637
20.0,23.7,1.1027026176452637
25.0,23.7,1.1045044660568237
23.8,23.7,1.1009008884429932
22.0,23.7,1.1009008884429932
13.5,23.7,1.1009008884429932
17.9,23.7,1.1027026176452637
31.1,23.7,1.1027026176452637
22.0,23.7,1.1027026176452637
22.0,23.7,1.1045044660568237
26.2,23.7,1.1045044660568237
26.8,23.7,1.1009008884429932
20.0,23.7,1.1027026176452637
15.8,23.7,1.1027026176452637
22.0,23.8,1.1009008884429932
24.4,23.7,1.1009008884429932
23.8,23.7,1.1009008884429932
19.5,23.7,1.1009008884429932
20.5,23.7,1.1027026176452637
31.7,23.7,1.1045044660568237
31.7,23.7,1.1027026176452637
22.0,23.7,1.1009008884429932
22.0,23.8,1.1009008884429932
22.0,23.8,1.1009008884429932
13.5,23.8,1.1027026176452637
13.5,23.8,1.1027026176452637
15.8,23.8,1.1009008884429932
15.8,23.8,1.1009008884429932
20.5,23.8,1.1045044660568237
17.9,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
27.3,23.8,1.1027026176452637
27.3,23.8,1.1027026176452637
15.8,23.8,1.1027026176452637
15.8,23.8,1.1027026176452637
11.1,23.8,1.1027026176452637
25.6,23.8,1.1027026176452637
25.6,23.8,1.1027026176452637
19.5,23.8,1.1027026176452637
19.5,23.8,1.1027026176452637
22.0,23.8,1.1009008884429932
13.5,23.8,1.1009008884429932
13.5,23.8,1.1009008884429932
31.0,23.8,1.1027026176452637
31.0,23.8,1.1027026176452637
11.4,23.8,1.1009008884429932
11.4,23.8,1.1009008884429932
15.8,23.8,1.1009008884429932
22.0,23.8,1.1009008884429932
20.0,23.8,1.1009008884429932
22.0,23.8,1.1009008884429932
20.5,23.8,1.1009008884429932
22.0,23.8,1.099099040031433
22.5,23.8,1.1009008884429932
23.8,23.8,1.1027026176452637
20.5,23.8,1.1027026176452637
23.8,23.8,1.1027026176452637
23.8,23.8,1.1027026176452637
22.0,23.8,1.1027026176452637
30.0,23.8,1.1027026176452637
24.4,23.8,1.1027026176452637
20.0,23.8,1.1027026176452637
23.8,23.8,1.1009008884429932
17.9,23.8,1.1027026176452637
23.8,23.8,1.1027026176452637
25.6,23.8,1.1009008884429932
20.0,23.8,1.1027026176452637
13.2,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
13.5,23.8,1.1009008884429932
25.6,23.8,1.099099040031433
22.0,23.8,1.1027026176452637
25.6,23.8,1.1009008884429932
20.0,23.8,1.1063061952590942
23.8,23.8,1.0963963270187378
20.0,23.8,1.099099040031433
17.9,23.8,1.1045044660568237
20.5,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
18.4,23.8,1.1027026176452637
27.9,23.8,1.1027026176452637
18.9,23.8,1.1027026176452637
22.5,23.8,1.1009008884429932
15.8,23.8,1.1009008884429932
20.5,23.8,1.1045044660568237
20.0,23.8,1.1045044660568237
25.6,23.8,1.1045044660568237
22.5,23.8,1.1009008884429932
18.4,23.8,1.1027026176452637
26.2,23.8,1.1027026176452637
28.9,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
24.4,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
22.0,23.8,1.1045044660568237
27.5,23.8,1.1045044660568237
31.0,23.8,1.1063061952590942
23.7,23.8,1.1045044660568237
23.7,23.8,1.1027026176452637
15.8,23.8,1.1045044660568237
22.5,23.8,1.1027026176452637
18.4,23.8,1.1045044660568237
20.0,23.8,1.1045044660568237
20.5,23.8,1.1045044660568237
20.5,23.8,1.1045044660568237
18.4,23.8,1.1027026176452637
20.0,23.8,1.1027026176452637
13.5,23.8,1.1063061952590942
18.4,23.8,1.1045044660568237
18.4,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
16.2,23.8,1.1063061952590942
27.3,23.8,1.1045044660568237
22.5,23.8,1.1045044660568237
20.5,23.8,1.1027026176452637
13.9,23.8,1.1045044660568237
22.5,23.8,1.1027026176452637
20.0,23.8,1.1045044660568237
20.5,23.8,1.1045044660568237
22.5,23.8,1.1045044660568237
13.5,23.8,1.0945944786071777
18.4,23.8,1.0981981754302979
25.6,23.8,1.1009008884429932
26.2,23.8,1.1027026176452637
20.0,23.8,1.1027026176452637
20.0,23.8,1.099099040031433
23.7,23.8,1.1009008884429932
28.6,23.8,1.1027026176452637
25.6,23.8,1.099099040031433
16.2,23.8,1.1009008884429932
20.0,23.8,1.1009008884429932
22.0,23.8,1.1009008884429932
31.1,23.8,1.1009008884429932
24.4,23.8,1.099099040031433
25.6,23.8,1.1027026176452637
18.4,23.8,1.099099040031433
20.0,23.8,1.1009008884429932
11.1,23.8,1.1009008884429932
28.9,23.8,1.1027026176452637
25.6,23.8,1.1009008884429932
16.2,23.8,1.1009008884429932
22.0,23.8,1.1009008884429932
17.9,23.8,1.099099040031433
18.4,23.8,1.1027026176452637
22.0,23.8,1.1009008884429932
17.9,23.8,1.1009008884429932
15.8,23.8,1.1009008884429932
11.4,23.8,1.1009008884429932
20.5,23.8,1.1009008884429932
32.6,23.8,1.1027026176452637
15.8,23.8,1.1009008884429932
19.4,23.8,1.1009008884429932
22.5,23.8,1.1009008884429932
20.5,23.8,1.1009008884429932
22.0,23.8,1.099099040031433
26.2,23.8,1.099099040031433
15.8,23.8,1.099099040031433
18.4,23.8,1.1081080436706543
18.4,23.8,1.1027026176452637
22.0,23.8,1.1027026176452637
16.2,23.8,1.1009008884429932
25.6,23.8,1.1027026176452637
20.5,23.8,1.1009008884429932
25.6,23.8,1.1027026176452637
21.6,23.8,1.1045044660568237
25.6,23.8,1.1009008884429932
15.8,23.8,1.1009008884429932
13.9,23.8,1.1027026176452637
22.5,23.8,1.1009008884429932
24.4,23.8,1.1009008884429932
8.8,23.8,1.1009008884429932
26.2,23.8,1.1009008884429932
19.5,23.8,1.1009008884429932
16.2,23.8,1.1009008884429932
17.9,23.8,1.1009008884429932
25.6,23.8,1.1027026176452637
22.5,23.8,1.1009008884429932
22.0,23.8,1.1009008884429932
25.6,23.8,1.1009008884429932
26.2,23.8,1.1045044660568237
17.9,23.8,1.1045044660568237
20.0,23.8,1.1027026176452637
16.2,23.8,1.1045044660568237
22.0,23.8,1.1027026176452637
18.4,23.8,1.1027026176452637
22.0,23.8,1.1027026176452637
26.8,23.8,1.1045044660568237
16.7,23.8,1.1045044660568237
17.9,23.8,1.1045044660568237
27.3,23.8,1.1027026176452637
26.2,23.8,1.1045044660568237
30.4,23.8,1.1027026176452637
23.8,23.8,1.1027026176452637
26.2,23.8,1.1045044660568237
23.8,23.8,1.1045044660568237
20.0,23.8,1.1027026176452637
24.4,23.8,1.1045044660568237
20.0,23.8,1.1027026176452637
17.9,23.8,1.1027026176452637
8.6,23.8,1.1027026176452637
8.6,23.8,1.1045044660568237
18.9,23.8,1.0927927494049072
20.0,23.8,1.0981981754302979
20.5,23.8,1.1045044660568237
20.5,23.8,1.1045044660568237
15.8,23.8,1.1045044660568237
20.0,23.8,1.1045044660568237
16.2,23.8,1.1045044660568237
16.2,23.9,1.1045044660568237
15.8,23.8,1.1045044660568237
15.8,23.8,1.1045044660568237
15.8,23.8,1.1063061952590942
16.2,23.8,1.1063061952590942
25.6,23.8,1.1045044660568237
27.9,23.8,1.1063061952590942
27.5,23.8,1.1063061952590942
22.5,23.9,1.1063061952590942
18.4,23.8,1.1045044660568237
25.6,23.8,1.1045044660568237
22.0,23.8,1.1063061952590942
23.8,23.8,1.1045044660568237
24.4,23.8,1.1063061952590942
24.4,23.8,1.1045044660568237
20.0,23.8,1.1045044660568237
20.5,23.8,1.1045044660568237
30.4,23.8,1.1063061952590942
13.5,23.8,1.1063061952590942
23.8,23.8,1.1045044660568237
17.9,23.8,1.1045044660568237
20.0,23.8,1.1045044660568237
11.1,23.8,1.1045044660568237
22.0,23.8,1.1063061952590942
22.5,23.8,1.1045044660568237
17.9,23.8,1.1045044660568237
22.0,23.8,1.1045044660568237
17.9,23.8,1.1045044660568237
15.8,23.8,1.1045044660568237
23.8,23.8,1.1045044660568237
24.4,23.8,1.1045044660568237
28.9,23.8,1.1063061952590942
15.8,23.8,1.1045044660568237
23.8,23.8,1.1045044660568237
22.0,23.8,1.1045044660568237
16.2,23.8,1.1063061952590942
13.5,23.8,1.1063061952590942
40.0,23.8,1.1063061952590942
